name|key
hardwood forestry, birch, sustainable forest management|5e41d53c648dcbe761f2b0f80808fe46
transport, freight, lorry, all sizes, EURO4 to generic market for transport, freight, lorry, unspecified|17d3d4bf3167a571c422d1a5e740e51e
mine infrastructure construction, open cast, uranium|8142ca1148f238fb22e7133b1a0acbd3
land already in use, annual cropland to forest, intensive|26e8e1994ac3bd454f68681cee6ea928
extrusion, plastic pipes|e002df49471abfaf22bde5c18ad4f47a
treatment of used silencer, steel, DN 125|13ed7e587b7b427a1db066316c20c40c
cement mortar production, hand-mixed, on-site|4e12dfbb4fee04549c9e927ebd89ca9c
market for iron scrap, unsorted|056527470dc783c1578213ded1b3b43a
heat and power co-generation unit construction, 200kW electrical, diesel SCR, common components for heat+electricity|e7bafecc40e7833c46df9ff98336438f
treatment of glass cullet, lead containing, from used cathode ray tube, 0% water, inert material landfill|6ebc15212e6e6f8fed19ef119d0b3ff8
heat and power co-generation, wood chips, 6667 kW|8bdeade719aef8b895e6c0f670ce19ca
electricity production, hydro, run-of-river|dd13062b3cee25eb621cd0d0efa2eaeb
disk drive production, CD/DVD, ROM, for laptop computer|23238e05a0c4727de27a01b6abc4c6f3
pea seed production, organic, for sowing|3e566c4e8385dbf8c38fe194495f5452
polystyrene production, extruded, HFC-134a blown|9210475d15dbe93af5efae7b18f22360
market for cover plaster, mineral|fcc7337869c805368e8761f1d3ae65a7
triazine-compound production, unspecified|4a5ec5d68cc4bc8a0b36bd959dde09ed
land already in use, perennial cropland to perennial crop|9886c365a91126cbb42826c8ef2326d8
electricity production, hydro, pumped storage|986d2fbd0ad01a66cbf822d33197d1b0
transport, freight, lorry with refrigeration machine, 7.5-16 ton, EURO5, R134a refrigerant, freezing|3436b83e0ef21765e56150fd315e4d34
market for cork slab|c53c8faf117044706cd7177cc092a513
electricity, high voltage, import from DK|67af88f036499c6e0b37ed2bbdf7afe2
market for brass removed by turning, average, computer numerical controlled|6dabfd1ad4d81cb7bf10e8c777c30d41
treatment of scrap steel, inert material landfill|afdaebf51a74070ca91b872ad03f99b8
market for process-specific burdens, residual material landfill|78b7fa5c4a6ffb510d1b941f81186028
petroleum refinery operation|7525ffd50106c6b8d1091b7672167ce0
market for chlorine dioxide|d9c9b63cd9dcbd70de8d2136e53d6153
market for hard coal preparation plant|251b2e8dd8f1249cc7cef01548b38fb7
heat and power co-generation, wood chips, 6667 kW|4cb2baa819638eab453b2a9b7449c4f4
desulfurisation of hard coal flue gas|c0f8b11464820e030930770594292503
electricity voltage transformation from medium to low voltage|52d1fd3955e22916383ab411cf2614ea
electricity voltage transformation from medium to low voltage|0df0b1948c71b9d88549b47fecc24be5
market for indium|10a7abe3d6b2fe1f73051c33f6b7e96a
argon to generic market for inert gas for discharge lamps|da7d62f93178f203cca204f4f6b2c8b1
soybean meal and crude oil production, mechanical extraction|c7f9e535f582b9ce50307d7871d5680e
market for electricity, high voltage|baeb7d68478224c012bee4ec761c75d7
power sawing, with catalytic converter|7f2e9c34e713bf6b7cabdeddeca2c937
electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted|851f1c9132a72d73ce51d41657d80baa
market for land use change, annual crop|5567b011b5e5a32ae2cab28c29bf060d
market for irrigation|f75d0b6fb347b49e26684dbacf3ed1b6
market for pulp factory|e45636ebb94ea8e2fbda4d81ddebcb80
electricity production, natural gas, combined cycle power plant|58c5fdd3b50228c98112a626204caf1d
electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted|d1b6be90dad2781577d7564108245f41
market for cement, pozzolana and fly ash 25-35%|dd5e63766cd47e1429a4c7b26c471cc3
water pump operation, electric|7b66083c21031d8bb57998ff0718b129
market for cryolite|d01cc2cc330865f1cfb973b416bd382e
fennel production|a9f7caca44781d2c080e094814062c12
market for wastewater from ceramic production|c35557a2dba0661697921bacdc54ebd7
glucose production|722890aa6dbf11a28cd8329fffc4b88f
electricity production, natural gas, combined cycle power plant|a620b0cf8b16c3ded073b65f215735e6
laser machining, metal, with CO2-laser, 2700W power|96e1a7738ba4554fe234ada8e138576d
market for land tenure, arable land, measured as carbon net primary productivity, annual crop|9994815ea9d481fc82c2f0cb10d6415a
market for transport, freight, inland waterways, barge tanker|8783198fcc41c6e2862e3757bab87260
fish canning, large fish|d09f73751a5c68b3fe1ea0511dad657d
hardwood forestry, beech, sustainable forest management|0c3d554821105bb7c7127c0b6a59385c
treatment of used air filter, in exhaust air valve|4d817d1d8f72c59aeb4e5b417fb1e2d2
electricity production, natural gas, combined cycle power plant|575fc7a6df45a459be659d264728fe2c
market for electricity, low voltage|5df7e88c19d34fc599f7045dd63e4b7b
electricity voltage transformation from high to medium voltage|aa634f738c278c401a0cdc771390f030
zinc scrap, post-consumer to generic market for zinc|ee0caaccaedab488c3d323fea47dba8b
electricity production, nuclear, boiling water reactor|e2d1e2e16311e7611619e27883243bb1
market for vacuum cleaner|ab95aee8486200171837fba8d2448c8f
zinc coating, pieces, adjustment per micro-m|2452438c3366da8aa1213050a68427a8
market for allyl chloride|40dcab7ae5cec05a45956115ac28dd55
market for nuclear waste storage, interim, for high level radioactive waste before final repository|551aba3efc60700c63816bd9ff242389
transport, freight, small lorry with refrigeration machine, EURO5, CO2 refrigerant, freezing to generic market|e32128c53eef709aca1abe2c0a767de6
market for sand|8bd3d9acd087ae0b13afb156b79f8386
marine electric motor construction|4348695c67be7fd825832167514ee88e
magnesium factory construction|9621f9a54faa4d6319309b6e52f57976
cement production, pozzolana and fly ash 15-50%|1c365b9bc8482644fdf09f5ec3731e9e
blower and heat exchange unit production, KWL 250|b069ed8d6e7221e7bbeebb70ce20fc65
market for monochloropentafluoroethane|b46659ec67b0730985af514e702e082e
aluminium melting furnace production|d06ac3649ebb1b47253bcab049ab7713
heat production, light fuel oil, at boiler 10kW, non-modulating|fd77479c031585f01240abaf4dabf122
phosphorous chloride production|5b429850009930d1b8f3f861b323cb9c
sorting and pressing of iron scrap|1782bff4a996dae59c22405126125278
electric motor production, for electric scooter|316a8d4c57b65acdd97cdf24cffebb40
tillage, rotary cultivator|f13f36dc1e4f1a656c477cab996cc196
electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted|f30bd9c6f6d83145be311fce32bfd678
phenyl acetic acid production|2109f3f544af2c18de39b5cf03266e8e
resistor production, auxilliaries and energy use|8c3222eee2175dedf93d2ec4ba7babc7
funnel glass production, for cathode ray tube display|91fc5df2fb9b8893428e37bafbcdb002
market for operation, computer, desktop, with liquid crystal display, standby mode|664cfcba5cd5e94d48124af5f8901004
market for cement, blast furnace slag 66-80%|30200a2c04d989aa3c8aa1e0fdcc68bd
clear-cutting, grassland to arable land, perennial crop|9717b430e201193735fab9a5432c24ac
nuclear power plant construction, boiling water reactor 1000MW|9c9580f8aec8b48fc383193cf1965fcc
treatment of residue from mechanical treatment, IT accessory, municipal waste incineration|065d298b16b5c466841f3a0b4b114394
market for waste polyurethane foam|3048bba8ebd08138185bcb1b08d20390
carbon monoxide production|993dce4524f18d5ab40a554cf2883da3
treatment of hazardous waste, hazardous waste incineration|74091efe0b0ed2c76a0ea604c5624737
market for sulfidic tailings, from cinnabar mine operation|d26f83e88babe5851eb94a7a6c3998e9
dehydrogenation of butan-1,4-diol|4ed38e123da2e08dd43cbc7911b5ffa3
market for electricity, medium voltage|11905aafabbd9c5068eaefb320d6eb87
anhydrite production, burned|0a85cc0f427f264ae563409659925cf6
market for heat and power co-generation unit, 500kW electrical, components for electricity only|6b9b073f2f3d0c87bd89a56e8130c44e
electricity production, wind, 1-3MW turbine, onshore|b9946010fea0bf3fda6deb8c8e8e3de0
wastewater treatment facility construction, lagoon, capacity 1.0E9l/year|e5bc84c4943647b7c68d29a9ad7d522a
anchovy, capture by steel purse seiner and landing whole, fresh|afd887fe35ebcc94582ada7d60b5e2c8
electricity, from municipal waste incineration to generic market for electricity, medium voltage|bc09609b2866e8b62c221f3190cc4eca
market for land use change, perennial crop|1f278e2839c29e571706ac444585e76e
clefting/splitting of energy wood|7decadcc8b1b2dddf84aab38d5617b81
fibre cement facing tile production, large format|5a1fdafac7524ba0172840ecdd1d57c7
market for chloronitrobenzene|df813b4d3065884b1db62ac4728ec0c4
electricity production, hard coal|885a6220d0348b8be734846b09b1dee7
market for municipal solid waste|a22e2265cbcdf90053c2df854412e4c0
papaya production|952766e6060d25dcb4bbcf1e25630c00
praseodymium oxide to generic market for mischmetal|f9106897070d20c5875517491d752d59
antimony production|96c9bf46a077c5ad91ae6e8b9865a936
paper production, newsprint, virgin|6078300cbcfb93b3940948289c2e329b
market for waste packaging paper|3f1c39ccaaf128bdceef32bdb6b07726
market for tap water|8cb1c7e48c004170ee6360af98b2c537
market for electricity, medium voltage|b6152b9e96c6a7146c9b59ba1011abdc
electricity, high voltage, import from HR|b517e6f6db79179fb393761abc543f66
gold-silver-zinc-lead-copper mine operation and refining|401dde0bffa1d12bffb969c0f8b34839
electricity production, natural gas, conventional power plant|6c7858b0d98aa55aac24820e658744b8
market for vanilla|86606d1628b2e6786189f2f1f66573db
electricity voltage transformation from medium to low voltage|a4a2c28162168bcf2c5c956ef3372d82
electricity production, natural gas, combined cycle power plant|37f70e80c8b7de36e6c83ff281f962ac
potato seed production, Swiss integrated production, at farm|6a2ee0784cf6bd59e5087eafaa6e9e37
market for waste polystyrene|e8dc8e58a0e6151127dc7d79328ffdf6
heat and power co-generation, lignite|b3e76fe790b13c425ce80a9ed2435eaf
market for waste polyethylene terephthalate|d27c5846ae211b47e845e79b0306d237
uranium fuel element production, enriched 3.8%, for light water reactor|d3723425546f4d808f4a21184788907f
electricity voltage transformation from high to medium voltage|563e2b2f43a42021a987c1cb740b6e71
liquid packaging board container production|549ba524209a9d75e730879d2b54dbc3
market for waste glass|b1a98570f17608394c59eb7a5cf54fa4
rape seed production|a47b28efb1eaa2410ff5537b36d5244c
market for sulfidic tailings, from zinc-lead mine operation|1eeaefdd76d7cbf65f4cb2e66b0d45e6
market for photovoltaic cell, ribbon-Si|38c25457a6af4875dd183da480434ef2
hardwood forestry, eucalyptus ssp., planted forest management|6da373e15ab1a9b5b171912521a5142d
market for aircraft, dedicated freight, short haul|eba5f6fb2687824f263a0c2f56f3d8da
electricity production, wind, <1MW turbine, onshore|b11857bc3a193057ee0dc66cc7b00838
cast iron turning, primarily roughing, conventional|8c05007246c4f05509c2810743459bae
market for steel, chromium steel 18/8, hot rolled|594547e22f040f71dcc1852959a57da4
market for gas motor, 206kW|8c77bc9d7f9ff64ecba0dd23c60a960c
deep well drilling, for deep geothermal power|dc3f8f5a66c812aa7fc77e405f81de79
market for orange, fresh grade|54dafbe0e431fe9d960975463fe1a28c
market for electricity, high voltage|a84eb1a2338aedcd40c202ca8c8fcad1
market for used cable|b740d6fca685aaf805f04a26c2778afd
operation, computer, desktop, with cathode ray tube display, office use|58030b11ebe22b3eef8169b224f8be28
electricity production, hydro, run-of-river|01d8b5a344bff576cfce594e725732dd
market for land use change, perennial crop|355c7461155ca51884634de56e925ba3
treatment of used door, outer, wood-aluminium, collection for final disposal|be455249907da73a90b6db72506712a8
clinker production|b65abd8f383af929506d9b11195f2175
electricity production, hydro, reservoir, non-alpine region|71fa928086fba5d7febbb8dc665719f8
operation, computer, desktop, with cathode ray tube display, home use|e680acd6abc48a289ce24c035003f3ad
suction, shavings, softwood|9e2447b736d7182e6910627c534f41cc
photovoltaic slanted-roof installation, 3kWp, multi-Si, laminated, integrated, on roof|2c5ee3094c1e65d899a1ca53d5fe14c0
market for clay|e68d9afd70c3f526e8c2d6933f2087dd
polyvinylfluoride production|7f8aff528c1cf857614db990d5d4f602
laser machining, metal, with CO2-laser, 5000W power|d0e50b767f3e788ae97a9fdfcbcc81ae
market for sawlog and veneer log, softwood, debarked, measured as solid wood|f3249e6e9ddc81784a897a0cdd3400b6
wood preservation, vacuum pressure method, inorganic salt, containing Cr, outdoor use, ground contact|76d9f6d6993d8c0718b5768ac9df517e
tetrafluoroethylene production|8c3595ee28fccf95c7da74f630381fed
treatment of used laptop computer, manual dismantling|7731d2d6d293f9a00b685cffdf1385ab
market for hot rolling, steel|a91967b6693a59b10a577b09c9abca74
excavation, skid-steer loader|4ae9446cc50a66a387f397aa981770fc
electricity, from municipal waste incineration to generic market for electricity, medium voltage|60e1b9eeba5b74258c652a802e17f6a1
mine construction, phosphate rock|2a8a1ba5656cc5d2aa94478b0171ef4f
treatment of residue from mechanical treatment, liquid crystal display, municipal waste incineration|e48e5ba50051b7d7da5fe50b4f5dc3b6
market for packaging glass factory|0a1e9bc1edfd0c9562b37786810e1b73
heat production, at solar+gas heating, flat plate, one-family house, combined system|f24e9d3c3c530efdce67e8996f8f6648
treatment of municipal solid waste, unsanitary landfill, dry infiltration class (100mm)|e7e31cd514182da6558cdd6ce24473c3
electricity production, natural gas, conventional power plant|fa8404958f28b833acf84eb7b205e08a
market for chickpea|f52c83d0770d9a4d2e6b3aeaa4762535
land use change, annual crop|9ff4ab2465d77cbabb03a9055076d2e1
market for ammonium bicarbonate|e192281a653e26dd9fba25373f49c547
market for waste graphical paper|5f6bb8cb4a55cccd0fa7e81563f79209
electricity production, wind, 1-3MW turbine, onshore|11806dc927ab418c7fe2944b218b0bc8
cement production, blast furnace slag 40-70%|e416185c6515053a0ddbcbba2e453f68
land already in use, annual cropland to annual crop|a55fa0ef03c45c699c5d343e3c72ed1a
market for landed anchovy, fresh|fbaeb7d007161f767efad7146d1ec9ac
market for maize silage, organic|c5c89d6a29900cdcd5ec7a28bc9d2a9b
market for containerboard, linerboard|e117cd9dfa9e2deee8d0d1153e51cff3
wood preservation, dipping/immersion, solvent-based preservative, indoor use, dry|66c86d14f156962d7dd7709e04208f1b
fibreboard production, soft, from wet processes|b3003c0dad6bc0bddbc33b4708ec6dce
treatment of waste polyurethane, open dump, very wet infiltration class (1000mm)|4c279ed38949e01a94ad4b7222e4fe37
land already in use, annual cropland to forest, intensive|ec649a5a408e8972ee17bf1fa0cd4924
cement production, blast furnace slag 81-95%|e62408a6c7aa78a327170e962b143746
electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted|56418dc4cd2e32662b46ffff134cd5c5
electricity production, nuclear, boiling water reactor|b253bf089591f0f525a77e9f0a338779
phosphorus pentachloride production|bd1d25b5cd7aa116470c7957f1a9f7af
market for land tenure, arable land, measured as carbon net primary productivity, forest, intensive|0143ab6a583a956cc7bf8fe61c0dad1d
road vehicle factory construction|25bd9d09b7ecd914d88dc328388e2bf0
treatment of municipal solid waste, incineration|121321bf6dcdff2879ceff8e8afcd7ea
market for electricity, medium voltage|b98d1cb85b49a550dfb9d867b1502d86
treatment of waste glass from unsorted public collection, sorting|8ca6c2960e7b22e94837ab823f44aa33
heat and power co-generation, oil|8a7629f38549632220c3bb83e22f6922
market for electricity, medium voltage|b1ae63caac43da7ba368a5e627404b60
treatment of waste emulsion paint, sanitary landfill|cbb4524bcb8a8db4c0e748aa893359e7
cement production, blast furnace slag 31-50% and 31-50% other alternative constituents|392da6767894f365bcdcafe43af2ebe6
market for land tenure, arable land, measured as carbon net primary productivity, annual crop|92c79f95cf25b9f3a9cb4fa5b5f1a0e4
heat production, heavy fuel oil, at industrial furnace 1MW|aaeabdf1723d9c2e52dda26f1122ce7b
market for electricity, medium voltage|7105479da137f4707dcc5939b3cab938
electricity voltage transformation from medium to low voltage|0eee968eba6fb22c0bda9441139a84fb
harvester production|e33a87be6eeb62d2a8588ce1e82b0f65
market for sweet corn|0c36ed21df1dd01b4b968a11539342c9
market for mobile cable yarder, truck-mounted, incl. processor|0492aca6f81ac20c922058a8180a3a8b
brass production|29b3f0d102790e7033aecd86c34a44d6
electricity, from municipal waste incineration to generic market for electricity, medium voltage|f75507ff5bd2fccc952c77c40ce6afa1
market for electricity, medium voltage|d71ac61f530697f52c77a942810dff3b
market for hazardous waste, for underground deposit|1d44f2836d65881b2f64a6bc8c2ce626
market for cement, alternative constituents 21-35%|8d1e5d4640479cdd7d35d2d55ed3ecb2
transport, freight, small lorry with refrigeration machine, EURO6, CO2 refrigerant, freezing to generic market|ffdcf32ac67c5a38f978c2e2722228d8
market for waste polyethylene|f293de02b5236530bfb2d035357717a3
land already in use, annual cropland to annual crop|b5601dfa2ca709f132230784379dd439
wood preservation, vacuum pressure method, organic salt, Cr-free, outdoor use, ground contact|a226a21891510bf9b6936e573f050713
market for methyl methacrylate|a5b3b3887690509d4372ab02507a4ea9
market for scrap aluminium|11eb511da3c0a70b79e8fda6f554f9cc
electricity production, wind, >3MW turbine, onshore|826332c52329f5de352050605395b3d5
market for waste bitumen|4bcdfffef417a8f6310b6e2da1d8a787
treatment of used locomotive|05df2af57117d407b2507238eb7261f0
deep well drilling, for deep geothermal power|1d389326cdeaaed64772b271676af155
market for electricity, low voltage|7f0102dc00aef36e927a6b5b882f9d65
textile production, kenaf, weaving|ed34587d0ffd91e22244ca40459a6c43
wood pellet factory production|ebb84f639eb7cf7f1254374b72b20fb2
triple superphosphate production|7782b10bd96cf079275943664540126b
market group for electricity, high voltage|fd79c21fa5e12f213a26222f4135945e
heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014|9fc57f19d5f382b99bd19db425dbf1b1
clear-cutting, grassland to arable land, perennial crop|a8573c97ec0353c6427eff98e05b0b01
market for barium sulfide|d22df0e7259184bff49872f1e7c8f3fa
mango production, conditioned, heat treatment|8f1712a92bcdb2a4fb98d2ccd9d8cc11
market for liquefied petroleum gas|427bed9ef6bb720fd65f2a8270a9dd03
market for waste wood, untreated|b299da6e105f2afe724d63d70c89a79a
market for metallization paste, front side|c2ed43b1b0418a623ccdb8aa7f243d98
market for electric motor, for electric scooter|91d8295311c89157510900b923f13592
treatment of waste bitumen, sanitary landfill|3cc2c501a4ce89df170fa24d06c09ab5
polymer foaming|af85decbe883b426fae123ba9652b5c1
market for electricity, medium voltage|9fec7749ec73418916e2df0f99862bf1
market for packaging glass, green|637d31b178e24fc1eff89c4d6b4f5441
fluorine production, liquid|e12705b8648d962f3228c49d79f2bb40
electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted|594b73a0940120a55bc65c8e5d0aa7e7
wastewater treatment facility construction, capacity 1.6E8l/year|92dfe1b4729e57b19e5f8e73f6597007
uranium production, centrifuge, enriched 4.2%|c98a553b6f14dc1bbbe77bd37ab6996d
3-methylpyridine production|bbce0f048d32178c2c5826601a3a3fdd
cement production, sulphate resistant|5d15a565550682e5b4d557d641ce1841
iodine production|510f7a53ab60685ee22ff052fbcbd141
market for water pump, 22kW|fe381f975f5abc66a72ae3b80519a487
market for phosphoric acid factory, fertiliser grade|8a9dabb3cba1229313155fd588b8888f
tap water production, conventional treatment|3c79d92e69ba59222d17fd2e03451cf6
calcium chloride to generic market for de-icer|3867a6d11708aaf9c4cff6059e2697e7
stone groundwood pulp production|3ef1bcc52878d0f253bb32d975f91eb5
acetaldehyde production|59d576d1a4be7d949c6ec6258d6c6aa4
electricity production, wind, <1MW turbine, onshore|0e26034b7f924be516c82aade9e870dc
anode production, prebake, for aluminium electrolysis|95a4811a7de927a911f1c06db54fff1e
limestone production, crushed, for mill|d10e2e55321fd1049f29119f24327c04
reinforcing steel production|440aaaacaa44f88e6ee4c19ee43cf88a
electricity voltage transformation from medium to low voltage|39799522377460f8411bf48c04de0c6d
treatment of waste polyethylene terephthalate, for recycling, unsorted, sorting|18c9288e5adff0b11ecd8d80e6f23b60
market for waste plastic, industrial electronics|d19b914952eb14ba4e3ab8e3c7bca71f
electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted|1d5a3e6fc82f11f88662c24929322a76
electricity production, photovoltaic, 570kWp open ground installation, multi-Si|6f2f5a71fc07868a5ecab370506c3b3b
sulfur production, petroleum refinery operation|d66a58354eb119841450dc213a9ca792
naphtha production, petroleum refinery operation|25f30d0fa79d864bcb498cc0a2d07f4e
foaming agent production|673b05b0db5351767ce2f19ff4480729
market for land use change, annual crop|e756263f20ada9a3586fe5c907a0b9ee
electricity production, nuclear, pressure water reactor|c17bbc7888eb50703ae93a5bbed9ee61
clinker production|58eeaf55c36624ca5dc413052a2cbddb
market for chlorotoluron|465fa8e61c52fe81f41819a60de1aeea
treatment of waste glass, open dump, hyperarid infiltration class (-250mm)|e2e496758de8851cb09b45a960784d2d
treatment of waste reinforced concrete, sorting plant|1f2b75cb1f4eff26a6dc672796a8ef34
market for waste plastic, consumer electronics, sorted|ba9abe23fc3b106a54222967485d3cec
airport construction|ef1c8ad108992dcf4ab3394b623a43df
treatment of waste polystyrene, unsanitary landfill, moist infiltration class (300mm)|febaa52f4cbdf651ee2d6e56e1de2856
market for heat and power co-generation unit, organic Rankine cycle, 200kW electrical|3dda434dbc398eb4f09c15a3e13ebd24
heat and power co-generation, natural gas, conventional power plant, 100MW electrical|f31b82d809a0b08f451ebf8b7c9dda21
market for cement plaster|15980973ce23bc1806596a265bec2767
water pump operation, diesel|a3d9da9e0f2c1e6aebc6d492fa5e42aa
heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical|78e350acd2856bbe91375ce0c44c3cbe
treatment of spent pot liner from Al electrolysis, carbon fraction, residual material landfill|be8d21a34b8b75526059d031dac26263
market for propane, burned in building machine|622a296786c5c4248b9a40bb1937b40b
treatment of scrap tin sheet, municipal incineration with fly ash extraction|3733e98bef225b39c229d264f896ade4
dairy construction|eda15e7f06e20d5cb0279d97499c20fe
operation, intermodal shipping container, 40-foot, high-cube|890d82633f654f61c669c84764fc494d
nuclear spent fuel conditioning facility construction|492b5f4e18ba0e898f9562b772a0fce3
market for laser machining, metal, with CO2-laser, 5000W power|5a84d21aedea12614ce5ebeadae8e194
market for zinc in car shredder residue|b611152a57260e03e44ff31510140d8f
market for laser machining, metal, with CO2-laser, 3200W power|afb3024019c3c2b8ebdca0e3cf549a50
mischmetal production, primary|eeb4522c6786ab24917a46ef80b341c6
market for used motor scooter|79cd2f0da88169ea0b1e8f8a21e2d886
drying of feed grain|1a3d71209102f01cba01526208fb7b2a
market for waste graphical paper|274d9d6b153e882c10127f6e3c266d01
steel milling, small parts|26d7d7c1627d56295935a8935684321f
market for cement, portland fly ash cement 21-35%|162055169be55713eba409d236661bc6
market for synthetic gas|2097c069151a61a4c16236532b3dec8d
market for fraction 8 from naphtha separation|52f13efb1d1124f8ef6dbaad9234b7f4
electricity, high voltage, import from VE|60ec495b292afb3fb28850609473628a
market for clay brick|c9d079f528b0d82afb6ca1a3a15ee920
photovoltaic slanted-roof installation, 3kWp, multi-Si, laminated, integrated, on roof|9ae4d0a3c9a1357aa1d11c9f59fb56cc
electricity production, oil|328a8b909fe6bb067479fe7630dfb3b8
photovoltaic slanted-roof installation, 3kWp, CdTe, laminated, integrated, on roof|07476942b8ed28c20e15ae8c93ec9b27
market for perlite|1decd28961add55b5cf6ab059868f598
electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted|2818c9eabff926f213f99f31cd05fbac
manual dismantling of used electric passenger car|f60e1472939b571a56e4d9a063139e17
market for glyoxal|d97edcd42761bea4c25924004c4022f7
water pump operation, electric|4b44364d4e5386db2c23a8de87a0a819
market for fatty acid|0d5ae4f6ca7d03486af000b81295fa9d
clear-cutting, grassland to arable land, annual crop|19b1fe0f68fd31983149c239d52e23fe
market for green manure, Swiss integrated production, until March|1bf5e797c026f0472506320b13ef8e09
electricity production, hard coal|aac6e9cf02ed277be0a45b303431d45a
orange production, fresh grade|3d2f3dd0426afd92220105949565eab1
nitrile-compound production|cb8f2d9df823f9d2a3f9748cfd0e24ec
market for limestone residue|0c2e05ca492720f78c92559484656fe9
treatment of inert waste, sanitary landfill|bcf2570516613eee96a32faf4f9fac39
market for municipal solid waste|44c1f8272e33fc18372562b571597278
market for scrap aluminium|ffbb671ced4fc90811680fff10b1e321
market for liquefied petroleum gas|ab8f873d4f1036bc76b527be29ab3101
treatment of waste polystyrene isolation, flame-retardant, collection for final disposal|912077744b29ba1e763175baa08af10f
chlorosulfonic acid production|0b6261e2ebd732ccdf66da36534ecab5
pyridazine-compound production|dd72e0cb96dab7186b8c4495c2c48153
fish canning, large fish|8d6391933d121f256d9e1dd2a203776f
market for fluorine, liquid|021dd8a1e9cddaf6b824ec3fc02dc219
fatty alcohol production, from palm oil|fe05e9c9171a78227fbbfa363efeb546
market for bark|f95d0e8230b1abb68c67057d3eb3955d
steel production, chromium steel 18/8, hot rolled|8554e8e7bef82cc45cc59507f3cd7f22
calcium nitrate production|10993b0dff9ac23b32aa7b8f90119c2b
electricity, high voltage, import from LT|888d795fff87d043d5991de213863414
electricity voltage transformation from high to medium voltage|88012fc0845a9574d2a96c353d56c549
market for maize grain, feed|cdb9e4fc68a57f093a406ddeb6bf786c
market for ethyl benzene|752bfa4582be61929017b96d98832bd5
sodium cyanide production|94988f8ef20c00be569a68e1f35f9010
market for rare earth concentrate, 70% REO, from bastnäsite|5fd32c1fd811b6ce5126ac3850266c35
market for electricity, high voltage|be61fcdc10812633469cc5d40517f97c
phenylenediamine production|600316747882b965005207872f53f735
market for indium rich leaching residues, from zinc production|78c19014a051576a33918437745a760f
market for used printer, laser|0524dde01ffe1e54fb4c4b5e5a2c4f66
treatment of waste bitumen sheet, municipal incineration with fly ash extraction|45f0d3f62e01c2665d4410459b6df867
wood pellets, burned in stirling heat and power co-generation unit, 3kW electrical, future|ee61b0180e75d269be796866e5503d4c
trellis system construction, wooden poles, soft wood, tar impregnated|12829ffca6ea20e6e68658030e156aea
clear-cutting, primary forest to arable land, annual crop|e1db984f152196c29c73ebd3350b373c
electricity production, photovoltaic, 570kWp open ground installation, multi-Si|575afc5a6c4e73201f63d77cdf9e66fb
orange production, fresh grade|dd5c0c5c57a1d9b1c9308019c210713b
road maintenance|aa7748dfbc1b07e59a232397efce4b66
treatment of waste paperboard, open dump, wet infiltration class (500mm)|3c16f114564d325f5d43ad2bf395265c
treatment of spent sawing slurry from Si-wafer cutting|02bf55e09a10cca6e423c0ddcdfec801
treatment of metal part of electronics scrap, in blister-copper, by electrolytic refining|02bc34ef84e3f7cb1331ec1f3f8ab598
aluminium, ingot, primary, import from Asia (excluding China)|2b728eaf53990ea34603085a6da09200
market for phthalimide|9e4df914d959131d63079bc8a824483a
copper production, primary|e411a8c71188233c0b9173b145f498cc
market for nitrous oxide|e7eeb0c9efbb67194fd691ab9dbfeaf4
electricity production, hydro, reservoir, non-alpine region|fbc93e6eac81a42ca5a4c3489f238ac5
transport, freight, lorry with refrigeration machine, 3.5-7.5 ton, EURO5, carbon dioxide, liquid refrigerant, cooling|bd8e582e5a2a0e10bf60b6f8616063be
hard coal, import from RLA|4d2903edfc1caeaf4493eadbba5555d0
market for fatty alcohol|dbb9952bb072cda858acec3fd9048026
concrete production 25-30MPa|efeb25b46d111cd4d9712284cc567518
market for polyethylene, high density, granulate, recycled|d9c1df9b66b999d2c96a63d3c0884a07
market for steel, low-alloyed, hot rolled|b929cba519574d05f2a96908ccfa83e6
land use change, perennial crop|bc3d10149c6505c3f475f1563ef9b22e
electrolyte production, KOH, LiOH additive|6f371a7f52bfd07077ad5b7d24c0c8ed
steel turning, average, computer numerical controlled|301ca73933806fb70a58dbc459bb8bc7
heat and power co-generation, hard coal|95ae2c371e1910051ecec7706bcebe4d
market for hazardous waste, for incineration|e2e1687d7d101f69f3925d116945454b
photovoltaic laminate production, single-Si wafer|bf7cc72f4294a3dd1cea197782c3c342
market for paris market carrot|c66742d5039960f1366aae25f392ede2
electricity production, hydro, reservoir, alpine region|ba139544f7adb5478332181f9123eee3
market for ferrochromium, high carbon, 55% Cr|adbc9db60bba487dc83a924ad88ee537
sodium hypochlorite production, product in 15% solution state|fb88f12eff8b46bde5649fe6e78b4541
market for sugarcane|f38a9eb2ddae625413821f7333658737
